site_id,P_annual,T_mean,SR,T_season,P_season,T_cold,P_cqtr,Roughness
ct_43_eb_14,5.51221528778709,-17.5744046256656,15951.2779482887,805.930706450821,105.352707272484,-32.2619043986003,3.45024592566897,6.61995680271548
ct_43_eb_15,5.57215403217776,-22.2708339691162,15646.6669921875,862.492318342201,119.001708984375,-37,3.29583686600433,6.64639051484773
ct_43_eb_5,7.78873158222091,12.3904168128967,16323.9083007812,455.946828381871,94.2405532836914,0.770000010728836,4.52267922188361,6.70689104852611
ct_43_eb_6,7.65827933422394,10.4957427563875,16228.6177394701,454.064227138711,88.051780037258,-0.904347825147536,4.59054089021575,6.72285275981478
ct_43_eb_7,7.36901621334792,8.21964285399888,16249.2399338942,464.873767162699,80.7165588546585,-3.48021978205377,4.56171507709639,6.85864610166169
ct_43_eb_8,6.94183153902591,5.21871696578132,16377.2765144469,491.049002185733,70.690663655599,-6.96825395311628,4.47362199890197,6.80411963214973
ct_43_eb_9,6.0862006433882,2.13367015288729,17184.6674690918,623.483715738518,82.8288970127369,-12.6633380886718,3.60982272433603,4.66922653254521
ct_12_eb_10,6.6916829006366,-3.87608333587646,12711.2600195312,709.98148234609,87.3350891113281,-17.8840000152588,2.79767929888072,6.42568646672917
ct_12_eb_2,7.18757210094846,16.046481513977,11186.4907552083,658.726088692348,92.2802627563477,0.400000003311369,4.00794703165245,6.02310361496373
ct_12_eb_3,7.03195085259181,14.4757336556317,11263.1201431426,660.23559516156,87.0374127511566,-0.948172759029556,3.83847690378458,6.32801623755652
ct_12_eb_4,6.85679045080456,12.253709339514,11408.298437103,666.105760909783,81.5177495072528,-2.82987804759324,3.66726645171822,6.60666505111878
ct_12_eb_5,6.718710970141,9.99072844898784,11618.8089761801,667.006946223855,79.350893610174,-4.61622377842456,3.4997236271892,6.64256946216871
ct_12_eb_6,6.65716186795291,7.64128967345671,11828.6988779285,665.218231007918,80.6860653959066,-6.6092832046446,3.34721674091284,6.67389886991427
ct_12_eb_7,6.64603613447085,4.99185677626287,12068.8379785032,659.156765914707,83.290528997269,-9.01330798599959,3.15804795211337,6.65824589381575
ct_12_eb_8,6.65567658629595,1.98667719972277,12324.2285372235,662.187168695063,85.4340170668953,-11.8563981033614,2.96772390604011,6.59779375545584
ct_12_eb_9,6.67395618243521,-1.03449495089748,12545.0371212121,684.716010538947,86.6816717205626,-14.9754545760877,2.83631238634218,6.49757630288951
ct_17_eb_3,6.67703855183445,19.1232224161714,15290.6097749573,436.377112855495,71.0011139957571,6.64880544415106,3.89674750186226,4.73967257201272
ct_17_eb_4,6.67517765757192,17.264483343337,15253.357328905,434.608054540248,70.6463426584061,4.9414086719231,3.89672552900613,5.56884180658994
ct_17_eb_5,6.67806768458098,14.2768802146947,15060.0097447699,456.183301065744,71.1366495754061,1.78124419490469,3.87482923309763,6.14698033319326
ct_17_eb_6,6.70157011736888,11.6361810170211,14868.2708248782,469.045712460752,72.3373185566494,-0.496753248918269,3.8578865564894,6.06771151341027
ct_17_eb_7,6.72580471833375,9.69422045061665,14692.3790952621,475.667500114932,73.2065715174521,-2.36774194625116,3.84095653759772,6.01915982806329
ct_23_eb_1,7.81686247991299,20.7858333587646,15383.0691685268,491.743715052318,84.9235194614955,8.20857144764491,4.73296099175112,6.04658841926531
ct_23_eb_10,6.56817871290082,-4.42954279401642,14405.1769333298,719.953356038178,76.7169304770392,-18.5836756813204,3.61387647165576,6.39066822430364
ct_23_eb_11,6.51805371911259,-8.37148271209488,14367.500165161,780.297675531057,77.9960125310817,-23.3874631392217,3.5857188246223,6.30724421839275
ct_23_eb_12,6.52808410366622,-11.6389053389871,14303.2643132859,812.489824654494,78.6421041545078,-26.8378697908842,3.60990146477549,6.45180241181893
ct_23_eb_13,6.5569317666214,-16.0260416984558,14213.4375,847.674579222713,79.2985862731934,-31.4,3.71653127730281,6.81364354811685
ct_23_eb_2,7.80753045511256,18.8183303740289,15416.0066426595,534.239409345208,89.5500359800127,5.24027775807513,4.5752013175696,6.58579991076789
ct_23_eb_3,7.71528218200597,16.8354262452607,15333.1125790657,547.652366041071,91.0040917527785,3.26261467329406,4.41922421283833,6.67458657241445
ct_23_eb_4,7.52663413835031,14.556119643245,15180.6884265678,559.176754177458,89.5458211150186,0.939533560455218,4.25477701534728,6.73153689519929
ct_23_eb_5,7.29918899432579,12.0369313150954,15036.3235252817,568.867014633917,86.7308797986633,-1.58235294026957,4.08044147950865,6.86298237241442
ct_23_eb_6,7.09060558135554,9.13043024955398,14885.3752803705,584.661668211322,83.448371283102,-4.39999999701696,3.93677950395747,6.874827029392
ct_23_eb_7,6.90012025215849,5.76943013961646,14742.5306771224,611.042502659505,80.61128042235,-7.7197040711746,3.80260451500595,6.84974400798604
ct_23_eb_8,6.75085564170675,2.34394104535123,14624.2308845117,642.281483188482,78.4300994469802,-11.1867600421069,3.70697264779624,6.78781738628631
ct_23_eb_9,6.64694066164334,-1.09348233304207,14507.3263389449,677.145946873681,76.9796659051236,-14.7605959977531,3.65864195127644,6.59347915349124
ct_22_eb_10,6.38372297023161,-2.22950625070778,14612.0090875943,696.961538628994,91.4702983324768,-18.0205583588524,2.89567103538745,6.03177791840689
ct_22_eb_11,6.42670563605661,-5.80422642827034,14525.9446661277,755.30365389499,90.0031947464239,-21.1389344285746,3.06587547848287,6.08281160852078
ct_22_eb_12,6.44888939414686,-8.25833320617676,14577.4169921875,805.215487704398,90.5818481445312,-23.3999996185303,3.09104245335832,6.64768837356333
ct_22_eb_6,6.44267622006866,8.32374982833862,14965.625,622.480130307539,92.2663543701172,-7.91000003814697,2.81502595751129,6.73118037674936
ct_22_eb_7,6.35145018040181,6.86378570011684,15038.3077790179,645.987686407385,93.1979391479492,-9.42285715920585,2.76782787242543,6.46283738019534
ct_22_eb_8,6.32891589204843,4.34641568411554,14919.2916872004,659.030796321206,92.3959279010232,-11.9281385264871,2.76602341581733,6.41041315434993
ct_22_eb_9,6.35091791042123,1.07124304914475,14706.3511213801,662.244997292959,91.7187551893496,-15.1131109538422,2.80036967331946,6.0278343885309
ct_189_eb_10,6.68927693062097,-4.55282571733887,12671.7667117902,760.603681016857,85.1631182414382,-18.97910451978,3.01760425583394,6.41665485000027
ct_189_eb_11,6.73866503073657,-7.54912275180482,12619.9692639803,787.036725446015,83.4200992249606,-21.7736842172188,3.19044930379675,6.63780655427722
ct_189_eb_12,6.80350525760834,-12.9416666030884,12666.0830078125,828.621056701698,81.3419494628906,-26.7999992370605,3.40119738166216,7.04490511712937
ct_189_eb_4,6.56887341340474,12.7569443384806,12644.3336588542,607.736942807892,89.3004989624023,-2.03333334128062,2.484906649788,6.82317059439928
ct_189_eb_5,6.44210806962239,11.1462121071754,12690.5919871144,627.641505612427,87.2830776858639,-4.22467530857433,2.39116741678415,6.61963557757575
ct_189_eb_6,6.46634972190966,8.74241923760738,12698.0943630403,611.565148195962,87.3881612769308,-6.01035242616343,2.37556525349997,6.6089606671571
ct_189_eb_7,6.52498469240937,5.55200366696466,12717.1926378789,624.146705303574,87.3822610170692,-8.72115542075807,2.47225770858974,6.62409755888536
ct_189_eb_8,6.58629549062141,1.90784477101129,12722.2851534572,672.999310395186,86.941064836413,-12.3439943026769,2.62665130801038,6.58889819289168
ct_189_eb_9,6.64322484010394,-1.71539979581963,12712.3403697061,726.555412545177,86.2077198771687,-16.129488141779,2.83402312795735,6.47729343711767
ct_84_eb_10,6.37331978957701,-6.55416679382324,14697.1669921875,803.849986420189,95.277229309082,-22.7000007629395,2.484906649788,5.80513496891649
ct_84_eb_4,6.0248953053518,7.35370371076796,15152.9814453125,895.27503696432,95.0593872070312,-12.8444442749023,1.46067554489129,5.33587115580032
ct_84_eb_5,6.04905853704433,6.29766100691753,15234.9318981519,867.179218159289,96.4282134531683,-13.1806788531669,1.4480699082956,5.69286075734061
ct_84_eb_6,6.14375766309426,3.84303901675675,15151.0853116474,839.43661249768,96.5373320201087,-14.6269841534751,1.6150326165597,6.03534041482025
ct_84_eb_7,6.23737698434821,0.794601281262793,15000.1630859375,810.350074463991,96.2263590731637,-17.0169965368766,1.94591803501217,5.57416847938184
ct_84_eb_8,6.28658102387081,-1.54100926138564,14933.4151540799,786.765319911912,96.6642998419868,-18.6482222239176,2.0588972326421,5.8893052102914
ct_84_eb_9,6.33590570944237,-4.33067630684894,14818.3321161685,785.19817537022,96.1466726773027,-20.6985506527666,2.29911488854544,6.15673766013618
ct_139_eb_10,5.71801729717542,-0.57749731822844,17104.9859667262,687.472365852449,130.64865782562,-16.9657280938048,1.34292376768768,6.0099851129874
ct_139_eb_11,5.63403108961073,-4.97995097637177,16779.7503871783,671.014828250869,129.561407780367,-20.2751764813591,1.53277484866297,5.98415183765601
ct_139_eb_12,5.57826798374421,-8.09963175747086,16560.5765378862,705.199986099578,129.75958413032,-23.0788870934769,1.70030342361302,5.97191613069631
ct_139_eb_13,5.60268861401385,-13.1784723599752,16087.6943359375,783.347858939734,129.174303690592,-28.4250001907349,2.05718630957575,6.65684682782156
ct_139_eb_14,5.59098001900104,-16.5124998092651,15859.5415039062,815.302751418511,133.428649902344,-31.75,2.24990483516513,6.92537176145791
ct_139_eb_8,5.90773042603617,5.70734535173043,17434.0425559762,694.369324069563,130.768634638835,-12.3242268414841,1.36694684578354,5.64518635178288
ct_139_eb_9,5.8118376785422,3.02903339382173,17253.0754649358,710.870059429825,131.274664368292,-14.5016834808118,1.19919850472906,6.03339133351604
ct_138_eb_10,5.06241974492643,-3.30580474515055,16525.8314195653,932.821235273204,97.3954201952314,-22.8378859917741,1.81248365514843,3.99246793398647
ct_138_eb_11,4.98827282974393,-6.90476990156074,16231.9642308496,953.127539423652,106.591554196107,-26.1155212512297,1.56648916492182,4.7432362302981
ct_138_eb_12,5.0869083318624,-10.7102419697409,15976.034574301,932.393459525286,102.395334528355,-28.2612380212176,2.01831980979317,5.68250948476326
ct_138_eb_13,5.14792496027319,-16.5153292290958,15463.6858145255,967.55792100027,105.856969612027,-33.0145678579071,1.98418192672735,5.84664558554465
ct_138_eb_9,5.29068395413591,0.926967843674609,16993.069334876,856.459089508456,76.7712858117145,-17.4799456611924,2.67581018494911,2.60532145605689
ct_53_eb_10,5.60678721770628,-0.447443903313813,17154.2731081389,672.296948130621,116.446567066836,-15.5047189456402,2.59260576832058,4.99417940791699
ct_53_eb_11,5.48790804072505,-3.4538124644238,16959.0069677513,649.742710813736,118.458950639313,-18.182868265626,2.6399068247459,5.59169467975738
ct_53_eb_12,5.40551859293202,-7.05781609107708,16764.8767376078,653.409509764857,116.557920179696,-21.4941379152495,2.82726525613584,5.99294584977204
ct_53_eb_13,5.48517441986832,-11.1490384615385,16452.9616135817,726.870556625923,107.807679396409,-25.7153848501352,3.30013992225478,6.2652370476496
ct_53_eb_14,5.46806014113513,-14.8458337783813,16129.9169921875,780.694505152896,116.447227478027,-29.3999996185303,3.09104245335832,6.54821910276237
ct_53_eb_9,5.82077319276804,1.52651015704703,17391.1354992535,642.433449442879,102.483404256956,-13.535914340954,2.97398704120845,3.67711539137552
ct_182_eb_3,6.8476652011592,18.9512579216147,15733.8105560879,432.231493503442,74.7501618007444,6.81792453549943,4.05269834334887,6.26167232886238
ct_182_eb_4,6.78582344915546,16.675998323938,15539.8517408865,457.381108074844,72.0066941357712,3.91401869276366,4.03823158377542,5.70757239638942
ct_182_eb_5,6.78054162323862,14.2036020660112,15355.420712144,450.66435103036,70.6172025681986,1.88660105512415,4.05929429973384,5.96714557395122
ct_182_eb_6,6.79408745179503,12.162701288859,15158.2914873943,453.750231209704,70.1335185691354,0.228985508714897,4.08071797692647,5.8617522895994
ct_60_eb_10,6.32017341284808,-3.97719863580076,15964.1858030312,698.203576054362,95.4625286186883,-18.8029565556707,2.90217397805316,6.57381419419486
ct_60_eb_11,6.28558956929184,-6.84056276008291,15940.0718956071,733.472761242326,95.7610785157157,-21.7805158834143,2.9853819866437,6.26858384930761
ct_60_eb_12,6.32662028663765,-10.0978073544767,15675.4688920188,767.136976961183,93.8890129672712,-24.9833583660212,3.14987721171254,6.4551040421951
ct_60_eb_13,6.45633789308939,-14.4502659655632,15152.4609790559,814.82537121954,91.3825219336976,-29.2361701803004,3.40693336097455,6.89040018249806
ct_60_eb_14,6.45283449274215,-18.4291667938232,15130.2919921875,912.272665779005,95.1012191772461,-34.2000007629395,3.40119738166216,6.98123716543857
ct_60_eb_7,6.29817740246096,5.77228479485612,16336.126173048,605.437914721706,99.1990158264343,-8.68978979351284,2.18314944496876,6.24593229481358
ct_60_eb_8,6.29512589935928,2.79163293034962,16218.6052560412,640.879641846949,98.8799216204809,-12.090283409304,2.39385100133494,6.64908254871245
ct_60_eb_9,6.32133282012549,-0.57389387308131,16070.6452439153,665.907423859463,96.8357442089683,-15.4384840637369,2.69291804977266,6.73858064292442
ct_216_eb_10,6.42857118544027,-3.29319418117534,14572.3862300101,714.588478625044,85.3263184944751,-18.8659229607804,3.11704445672558,6.26199758898175
ct_216_eb_11,6.45379296454578,-7.06523216369532,14463.2138403962,774.650342176805,83.5778683982271,-22.6203632155747,3.28876205931156,6.06043507884298
ct_216_eb_12,6.47783078617531,-10.6455284560599,14491.307609248,840.174922103785,83.0775026771111,-26.3585365729603,3.42592164680911,6.00434847844492
ct_216_eb_5,6.82729041801704,10.7628967875526,15097.0436430432,576.430971277338,89.0004323323568,-4.40476188205537,3.39779605361392,6.60668953686281
ct_216_eb_6,6.67805912309251,9.25943246905466,15151.7709621365,604.243176342054,89.0148038429608,-6.45083933139591,3.17800403733912,6.63375931616844
ct_216_eb_7,6.54833439865227,7.00855232131752,15040.0165779807,625.945818980571,87.296989440918,-8.6400568112731,3.07796325891526,6.81044936684037
ct_216_eb_8,6.46186242384906,4.02691326717067,14891.0247968816,645.129198105221,85.7203019849297,-11.2500850351489,3.04010163501043,6.71518145027428
ct_216_eb_9,6.41883670521749,0.729088643526867,14768.704999846,671.812977845459,85.9888466147023,-14.8078843654377,3.01608421830406,6.36274732198856
ct_15_eb_10,6.43168481067185,-3.67248141968077,13899.8458794092,723.37224789445,91.6080520403047,-18.6597823213132,2.92473898017203,6.07712740072781
ct_15_eb_11,6.4725213605716,-6.90162679710676,13762.2808662626,781.433475429948,90.5811962829129,-22.2012594160565,3.10314025414545,6.11613289252245
ct_15_eb_12,6.5168782717379,-10.6740740670098,13694.0740017361,823.923515590979,88.0911619398329,-26.0888890160455,3.23768066667273,6.41670217704844
ct_15_eb_5,6.55417452191531,10.5521367146419,14635.4851011619,574.290050878523,88.8614611503405,-4.36153847437638,3.08808991946244,6.43108170788282
ct_15_eb_6,6.45536335171943,8.96233973319714,14495.9658766526,608.373662851209,89.5986486288217,-6.94903846062147,2.91059401765758,6.52444989680817
ct_15_eb_7,6.39287798293224,6.78468404648857,14344.4341211095,621.670644258736,88.8099503574973,-8.75844788146578,2.84227877302401,6.56971219383842
ct_15_eb_8,6.3702603545144,3.79554366408296,14196.2460612799,640.235439534895,90.2145820483153,-11.0442821106322,2.77758765087516,6.53869364026494
ct_15_eb_9,6.38921434792925,0.234784202288632,14057.3019607594,670.290947062474,91.8584794929828,-14.5322149829678,2.77884568452247,6.31508189986369
ct_13_eb_10,6.38530329505282,-4.74818671078662,15866.3424123326,833.51563387128,101.394190370805,-22.6247932869173,2.97950837024931,5.82417253558716
ct_13_eb_11,6.43395365782538,-7.69726482434563,15601.8064090428,864.312532841689,100.292330174358,-25.1820198246306,3.12511375053926,5.94981108922993
ct_13_eb_12,6.47189996390075,-11.1215277853466,15383.6567150298,882.629524925191,99.2421113877069,-27.707142829895,3.24528501210052,6.23767321930958
ct_13_eb_13,6.55250585202841,-15.6104168891907,15101.8542480469,919.78232537349,96.680269241333,-31.5249996185303,3.38394916379042,6.27315527579452
ct_13_eb_9,6.332320891526,-0.831184132843552,16208.92355654,785.652747391741,102.498969817329,-18.2538641425988,2.87428404978385,5.82236068714776
ct_142_eb_5,5.94349458716439,5.94830507019819,15419.4678197828,906.393287290602,98.1273982937053,-14.1257627260887,1.04987080994159,5.15950335807897
ct_142_eb_6,6.086245419788,3.32855750460606,15287.8281269036,855.541622099933,97.4390648289731,-15.5290448224103,1.50963883519823,5.45137281819884
ct_142_eb_7,6.21840913265563,-0.202746208995284,15092.3712158203,809.096392732765,96.6896842609752,-17.9965908852491,1.84521242166414,6.01117104291382
ct_142_eb_8,6.28490459484145,-2.25007716373161,14972.5833695023,789.448730570931,96.7060090524179,-19.2574074709857,1.98394765152164,6.16538832414002
ct_142_eb_9,6.31823487835418,-4.14027786254883,14932.6389973958,788.418319581115,96.8068237304688,-20.4000002543132,2.14857327312853,6.1565849464127
ct_143_eb_10,6.74844175647779,-6.35563718571382,12632.5098230699,819.26290923154,77.4508514404297,-21.3588235518512,3.38251747056071,6.69277234403198
ct_143_eb_11,6.77813021975336,-8.96458292007446,12652.4169921875,851.753909273447,77.7835083007812,-23.8000001907349,3.45786172431566,6.65025980228919
ct_143_eb_2,6.75290444376141,14.7219400959355,11784.943662371,718.200141731298,98.3675392184939,-0.58125000340598,2.74120256456275,6.18315811129894
ct_143_eb_3,6.70612538718643,13.1890009792545,11809.2064059616,697.214372609435,91.7311664533012,-1.98159282426605,2.86484393428055,6.30178386481572
ct_143_eb_4,6.67310968796675,10.903655556488,11846.7202765625,698.140016871128,83.5619481811523,-4.67930666491191,3.08718527473919,6.41647892868033
ct_143_eb_5,6.66156448579094,7.83282293707637,11987.0614482016,734.634642162824,77.1069045691351,-9.07211094222194,3.2578971803935,6.59842661767456
ct_143_eb_6,6.66116868316753,5.00712710929467,12217.1625472019,750.452497167233,74.3851900369463,-12.0530316005091,3.29466529528071,6.60411361054755
ct_143_eb_7,6.67668943677502,2.49671253985768,12367.3768008171,750.133048171175,74.1544686501179,-13.486926609223,3.31133420302536,6.63476239421973
ct_143_eb_8,6.69406647262802,-0.294401042324413,12497.6272501628,759.048121904045,75.3703150272369,-15.5410416642825,3.30592149800518,6.66888942436224
ct_143_eb_9,6.7080726842069,-3.25178570701526,12643.1840659341,783.139900052045,76.838861654093,-18.4060439906278,3.30991612492077,6.50944440161189
ct_188_eb_10,6.47884462501987,-2.44469697171614,13804.2582618553,675.313950567641,89.1751435126458,-17.0238461627827,2.94632415497828,5.97979292767292
ct_188_eb_11,6.5335027976814,-4.82333329916,13739.0541503906,711.647079962713,86.6362590789795,-19.5049999237061,3.10570942227467,6.00709158799023
ct_188_eb_6,6.46943682292768,8.98649903515864,14208.1196207228,603.470602132539,86.3671797853608,-6.49162011705963,3.03326985939741,6.33749706245449
ct_188_eb_7,6.42606408348279,6.74542724242675,14102.2619912487,617.129184485148,87.5341827637045,-8.09198933959166,2.90712285255081,6.45109833506727
ct_188_eb_8,6.40954697195358,3.84812002708234,14002.5144180662,628.707274369588,89.0282511514593,-10.4868763584377,2.83051136704034,6.31525714256895
ct_188_eb_9,6.43063029870857,0.670434797325984,13897.3128768345,643.339840578064,90.3383309657155,-13.7365353017409,2.83147381007611,6.17676153841087
ct_90_eb_10,6.66271538879719,-3.70299411547657,13024.3912828022,712.899710226961,92.5691299306434,-17.724091394503,2.72671485884319,6.28687600575001
ct_90_eb_11,6.69534627982178,-7.61395293628792,12981.6476945245,742.865088563177,88.4904422375242,-21.5455331445084,3.06322493220436,6.50190362776359
ct_90_eb_12,6.73518594713414,-11.9635416865349,12940.8541259766,771.428466591727,83.4244968096415,-26.1791666348775,3.38776430230194,6.77318475758644
ct_90_eb_13,6.77403541954774,-15.9927082061768,12855.6561279297,828.184610024589,78.4569149017334,-30.8875005245209,3.72434047999774,6.9449772856038
ct_90_eb_14,6.80903930604298,-19.7041664123535,12833.8330078125,879.830706110956,74.8301773071289,-35.2000007629395,3.95124371858143,7.29097477814298
ct_90_eb_3,6.83478510180968,14.4490197686588,12184.1177045037,602.295779280201,92.4459753597484,-0.411764710265047,3.11882754825873,6.53390003538757
ct_90_eb_4,6.71897135435245,13.1959027714199,12316.7717556424,594.471720593194,90.0610405392117,-1.27777777959903,2.9154602409548,6.79727392706824
ct_90_eb_5,6.6247418766389,11.1738281100988,12443.452486674,599.582034477718,89.1846660574277,-3.07343749981374,2.78387540938896,6.90627803070976
ct_90_eb_6,6.60567528305804,8.74496636745458,12578.0366709686,618.344865376554,90.866904731356,-5.43329129994742,2.69371935578668,6.85511176658569
ct_90_eb_7,6.61274402629393,5.90941169163399,12763.1400288734,632.030370016673,93.3684674808326,-8.36307589503808,2.53198281996288,6.72191681452054
ct_90_eb_8,6.60239036081606,3.09086649787298,12988.8708387656,643.238290226385,95.5420718466057,-11.6715532792548,2.3424315454614,6.35431884077357
ct_90_eb_9,6.62461561692881,-0.115775439752095,13025.4149201494,677.466092899164,94.8123143854874,-14.5624315698619,2.48005196249887,6.2418200994494
ct_91_eb_10,5.51220864206042,-0.474991208144346,17215.1809703492,699.876700839897,130.999422071855,-16.2273542798625,1.61457655704538,5.60050694413381
ct_91_eb_11,5.46647975731595,-3.84465082654685,17039.9389570397,678.354261425831,128.724650323262,-19.0395680264829,1.8862369871144,6.027369756089
ct_91_eb_12,5.49156543939388,-8.11698513729557,16754.8311853105,702.873585153477,123.105958294717,-23.1133757822073,2.27735564575835,6.0868206782737
ct_91_eb_13,5.53747187936014,-14.1418888982137,16067.5311197917,787.21526877843,121.766914672852,-28.66,2.61350472298002,6.48633850163002
ct_91_eb_14,5.56158820504538,-17.3128785220059,15816.674272017,811.729831047574,124.738139759411,-31.7272725538774,2.63638741112745,6.63355594301222
ct_91_eb_9,5.57819584583096,1.85520613439239,17320.1980336615,694.384258055101,129.541137501755,-14.3868921715412,1.52366951099882,4.69217569350885
ct_30_eb_10,5.99088742461285,-1.47841867490244,16938.2335214887,755.68305432094,120.204407706141,-17.8136262636059,1.91569054118044,4.59056289788567
ct_30_eb_11,5.94902878239782,-5.60166062790415,16640.5726451634,752.065407804385,118.610968892931,-21.70200483488,2.09990862568904,6.00920364655636
ct_30_eb_12,5.81905740540591,-10.2282708146061,16422.7294691146,777.773601683551,122.46356568897,-25.5745422624654,2.08848057455398,6.13554839842198
ct_30_eb_13,5.79428682878739,-13.6699739813805,16229.9749938965,820.62719642023,123.653786182404,-28.9650000572205,2.22280201830414,6.14544286801467
ct_30_eb_14,5.89369704108827,-19.3854167461395,15788.8228759766,884.828245508865,125.021887779236,-34.5875000953674,2.50404624304187,6.93561788697328
ct_30_eb_15,5.89715386763674,-20.8708324432373,15775.3330078125,917.936078017809,126.847030639648,-36.2999992370605,2.39789527279837,7.00940893270864
ct_30_eb_9,6.00028042185761,2.20177324875554,17177.1743597906,739.481259991991,123.545481061693,-14.9837011867279,1.70783098250977,4.6149301998745
ct_41_eb_10,6.47626998901424,-1.99340406214179,14023.7908858971,665.245077099739,79.9317092332453,-15.8774907369015,3.23214540000099,6.23290732102238
ct_41_eb_11,6.53687606526024,-4.53541660308838,13918.0834960938,669.537345259675,76.4060688018799,-17.5499997138977,3.4665414121858,6.25654107210054
ct_41_eb_4,6.77248830617276,13.4708333015442,14671.125,502.614996997127,74.6760025024414,0.350000008940697,3.95105877313822,6.57142994077967
ct_41_eb_5,6.68738082500602,11.8880731895487,14655.2134021577,540.219199221722,78.360793623344,-2.15291006031333,3.68380564833402,6.60187041499505
ct_41_eb_6,6.55832974174283,9.71531707155674,14566.5164835717,567.386435093171,77.501435777522,-4.8115681265804,3.4827752240537,6.83304629171675
ct_41_eb_7,6.44036470821934,7.00586230233159,14453.0129609215,592.89761527273,75.6075107597866,-7.60899795978835,3.32439612812893,6.87755377072401
ct_41_eb_8,6.398954290846,4.102967279723,14314.6755342658,621.303413827629,76.2720106001107,-10.4377703841236,3.22147766995916,6.73207677682923
ct_41_eb_9,6.43078374246711,0.926156525732064,14153.6866274061,645.730824930007,78.7516678784737,-13.286311802302,3.19297683915088,6.56108040107868
ct_195_eb_10,6.45519856334012,-6.86666631698608,14321.0830078125,842.15181910263,91.7231903076172,-23.7999992370605,2.56494935746154,5.96614673912369
ct_195_eb_4,6.02486450341277,7.79298724502814,15000.789638832,931.736430751282,93.0809916928818,-12.4054645215227,1.53626456413625,5.36061316387109
ct_195_eb_5,6.0889455660767,6.0949966850622,14999.4087137332,885.32406156891,93.7666680732257,-13.3121272308926,1.53764628588246,5.96478562016099
ct_195_eb_6,6.17917317215963,3.82201270756788,14855.5172121039,844.646615263732,93.6963353016143,-14.5580093152416,1.72670924618391,5.9752568335753
ct_195_eb_7,6.27545259413827,0.814783106296489,14739.7925750673,792.948770274277,93.833353598757,-16.4835616389833,1.96505279736906,6.14795982675936
ct_195_eb_8,6.33970834631119,-1.54829247843876,14621.9450865502,772.197476754099,93.5267528907926,-18.2043137195064,2.14724999739649,5.92625850976759
ct_195_eb_9,6.40893358067163,-4.53127060550274,14416.5981880415,805.421478960266,92.0823233576104,-21.2099010731914,2.40989603463716,6.1220780475461
ct_39_eb_10,5.64049686197887,-10.6809733832282,15860.5011288097,971.856312177802,100.348974101661,-29.0215510337166,2.57922156515318,5.49846408427897
ct_39_eb_11,5.73782733214656,-14.6267408190198,15478.2548488123,1001.90844271769,98.1721911845401,-31.3029012846071,2.80707284600912,6.02494712192304
ct_39_eb_12,5.82983830816433,-17.0166664123535,15375.5556640625,1000.06948366907,99.6544596354167,-32.5666669209798,2.8511107460107,6.28114766343251
ct_39_eb_6,4.86482209508962,3.96951516890122,17034.6071546892,1011.31414308057,93.305246996152,-17.7412526879943,2.08923322577025,3.28879091440524
ct_39_eb_7,5.02093075833569,1.68636325015013,16930.6565565686,1010.75936976806,98.3000737185224,-19.5207284876587,2.00674878236107,4.57243258830985
ct_39_eb_8,5.32346097697079,-3.72991165085906,16555.0798459486,957.891913320172,101.02403163586,-23.7226589185297,2.16250759542606,5.57760333352509
ct_39_eb_9,5.50640932544347,-7.90433719679467,16195.7225920858,965.541994644038,101.842745132754,-27.6154472087831,2.37270929919125,4.46400540360332
ct_37_eb_3,6.81018187398568,17.0329982934885,13663.524063187,473.668835474633,98.4212444822992,5.81432161019675,3.08492529664623,5.71199726129832
ct_37_eb_4,6.83267946480328,15.131991784982,13605.4209810507,490.962265992719,98.18284059775,3.73143938799963,3.1184358240853,6.32674476520297
ct_37_eb_5,6.83331792636471,12.5721312863899,13517.9023177083,513.594837872441,95.8041722800515,0.69090909099037,3.1715276927852,6.49184763944003
ct_37_eb_6,6.83197368687366,9.82447572022874,13367.2995395281,532.339715049834,92.4042006991557,-2.53377483421258,3.25181523150112,6.49153778794805
ct_37_eb_7,6.84452823548499,6.8893913620568,13172.6149144091,547.719625132028,89.2315017648118,-5.61262799936757,3.35703588825698,6.47903719645246
ct_37_eb_8,6.85624954099886,4.04360728067894,13029.2465753425,569.552493270358,86.838663388605,-8.17260273841962,3.41827583304647,6.46334758943736
ct_37_eb_9,6.85801227406434,1.79374998807907,12996.4168294271,593.388061429889,86.1517041524251,-10.233333269755,3.3806811932488,6.14723584652283
ct_38_eb_10,6.46035966991187,-4.53457752219213,14180.7592197696,798.310067381921,91.3766841699581,-20.8657515720673,3.05350033428161,6.05387957200374
ct_38_eb_11,6.51315813121567,-8.88914096518739,13907.4768568065,876.669756975457,87.9748731900568,-25.0332192198871,3.37361052498042,6.34228066752353
ct_38_eb_12,6.55197892216265,-12.9554486641517,13805.6600811298,895.039516294474,85.6121151263897,-28.8846155313345,3.51900697144195,6.70936244416217
ct_38_eb_6,6.3456363608286,8.0625,14593.5830078125,613.426000835298,96.4354705810547,-8.39999961853027,2.56494935746154,6.49677499018586
ct_38_eb_7,6.31738231346329,6.11114899787036,14723.2734848485,653.86857277541,95.6765121459961,-10.0769696813641,2.57703114951347,6.4655764216285
ct_38_eb_8,6.37399751031984,2.07089067954615,14527.0412221851,710.846561711404,93.685934470901,-14.7941325701306,2.72746752550868,6.17940832666618
